"39092",0,13.8653604923685,2130.7563223162,10.8055196780956,65.5456845534999,18880.0483153983,279.530956435506,3787.1719181096,1244.78655745932,10247.1766756387,5748.20291465154,452.104387791684,955.31307007361,1313.48821857118,253.834639633636,4615.21317156206,474.41930402388,2745.91306765453,372.527677973351,1714.80260263327,3920.32184790439,10213.3975163841,2254.89813686726,2830.75452844511,3886.69702194702,1319.00048438882,3231.04462241761,2490.2517418351,1190.00228740137,3665.35220497184,2374.01802733449,16558.4499340561,19810.0065128303,2302.04322670841,12432.8729400683,13942.9180039774,242216.159257298,29926.7752544595,1830.49583944992,1869560.30529763,2797.40471060624,511.250510032579,8724.31258570771,3341.42717539175,1071.24549561185,3590.49998274034,3423.68153130014,367347.687494494,5316.93298780634,62501.4284570678,375.914871386309,4638.96962735797,92183.5172905631,4832.37399179048,3554.4775965397,4096.40736291767,90621.2969305155,8601.64523937903,5831.13994786872,3310.95400114479,2235.85685859755,28413.4189583013,6882.1943528929,11554.7513328199,9295.45621692807,171869.770442456,523438.806778273,2894981.24710464,488309.433084995,717695.388725067,3264484.50884139,5401671.39079427,6429990.05537243,2645119.62256953,602386.726071909,44354.9075284347,2872070.41056671,9717509.57043093,1409191.22548002,7297064.93276855,1404825.11315774,133985.819283501,775361.184187199,4338568.02605233,15880958.5300551,2090331.65622037,3197263.87194665,7810046.49115514,5936066.44127803,103597148.642949,109685313.330347,11492876.113957,24998096.8412543,186867664.568053,13339635.1254521,16218546.1827409,437369.626763179,12367.5739917393,196351.48363884,76541.1048655415,10009.9921688332,2403.54781191722,360029.020883093,43874.4320966578,39459.1541649473,21030.8809105382,20551.7529505922,46788.2166104347,5621.55199133545,7495.00453225979,4922.03475860974,1088.4022381892,53407.1724551101,29475.3751069303,11.17333858786,174.319711501144,497.708712837998,30799.9324054478,1314.6354940038,17323.0184478031,317106.552512194,0,24819.2137367571,11886.184348185,14198.2514697086,571.714276039411,5888.13560204124,327585.322915618,1033871.53678562,23436.413075488,1880.61342564224,324.413004600041,15103.2050995652,19046.7256287109,0,1609909.60174767,114550.471079087,2400.85612527773,151.629446806428,636.272228755385,11423.071507171,4974.94651561051,6777670.40139364,19655.8218687412,4086.84013426903,244.002368933058,1816.24088845805,358.65557950273,5224.6180015417,1230.38348988519,7301.52918996078,988.890037324668,56436.4675556942,567116827.548297,0,0,0,0,0,4008286.63272658,2709312.53556186,6717599.16828844,90006299.8146418,96723898.9829303,245953296.875837,417887429.65539
"39093",0,0,67168.4543205289,0,52866.4384987709,237202.541311387,3778.23427682045,2398.54002387183,2631.56302895312,23127.0802646816,191.760381521273,22765.9030494553,2021.12568092246,7451.76434330265,197.935258906691,203135.802612001,14322.4644677168,21723.6148948643,7422.63107773548,49317.488243394,35522.4981593493,102045.784601438,14318.1367230919,36630.0322821561,5144.89800045097,14102.5741203588,28619.7704429457,68.5681391836472,4016.85095047507,9538.40361179679,6760.56422210166,2439.68085877798,15068.740535406,3258.14382479711,222.591458839944,18152.577882967,3371.43757894984,68448.5245399608,35086.9058384129,8702.008994053,45136.8352924444,10822.5184188603,7309.62779904501,32674.1927840075,462.350689090655,5225.22687021845,4154.82495923279,93741.6165306904,50676.43885807,231069.85494835,1631.41858322623,12020.3247903226,418800.013712815,16725.8743302592,19320.004160878,88065.9334054525,57043.0428212439,108246.304001256,1883.92518297359,7528.31923858273,1283.91736163909,498630.362878987,354.480195870298,26100.793434873,18094.6710439596,437532.725166336,9405.09470795057,176833.211389328,205635.540610991,30266.0835967738,116524.315078333,179982.248733702,124264.547714449,54625.5467983272,9827.91581747331,57797.2970002978,143483.20615477,514896.775714994,1022101.68202069,1300514.71857938,196226.790596637,4772.3345700468,257902.772765339,119463.125993745,497814.880145794,22378.155772629,169439.14068198,151774.575408938,116017.689899765,1363123.72688264,1270533.22543052,352783.046835814,776890.198040096,2994724.76146027,2510211.55720896,196645.161266755,190377.73836287,3027.73634527007,84178.4267232128,1039986.04103491,12123.605265762,19371.660722867,1202754.70686971,155649.176918614,353005.807011123,188144.506517941,134901.235734437,117133.192068686,631912.655813008,323967.590681064,220238.88588198,48701.0978357962,124714.216802295,647041.428713627,1049.24963209865,6672.31269376805,43207.8098003386,699316.954921359,17122.6007249482,203072.647810925,1684561.61245413,0,437037.629359562,546607.062130554,77840.1068849753,5469.29124430402,353126.170034537,128638.364182859,29102.4738607093,295559.472991316,22929.7207795884,78875.1001869683,25035.3512853339,22341.5689426823,0,88478.3128168296,165275.498375946,18985.3779223575,534.845783248332,9961.51341089648,39816.1063288603,196874.012754492,48842.2148041334,59129.8754641131,1017.28718326304,385.312638928329,12428.2946827209,6818.63559381424,53263.3640451859,39713.7928333521,60425.0701012943,0,173022.417073742,29420404.0998737,118277.058838828,912225.510608464,1030502.56944729,0,1030502.56944729,9745357.54819945,2900460.23702071,12645817.7852202,0,13676320.3546674,0,43096724.4545412
"40094",5724.72683986832,72.3349076432847,2747.57012162773,30503.2290835018,1640.25050731197,64691.3971751106,890881.712501205,103453.472784968,20022.2741840058,8596.46516950312,308633.473884517,4182.60447491102,118.134437663321,7025.16592408035,4803.02497004997,23592.4716136734,192101.511649651,3457.82283210848,1941.22719813852,1019.60635833683,1832.0008027964,23209.2834976434,16879.6323431345,10050.2516781049,137.331734681646,4681.20833226708,12642.2877296499,933.582796855287,1857.89133786652,6077.97795817208,3130.99661898556,178313.311599018,870.092102212071,602.650914221826,14047.2394691618,1110.09479737488,45306.6426363271,1138.43385804398,1651.58840742567,87483.629642227,605579.293633306,11303.2704696636,107018.969379421,103307.07428874,21435.5002419711,35738.6758365433,101315.599847812,114747.20954985,11619.5117890539,36098.1581582652,14721.1252022058,27771.8445519388,133802.930042144,286120.089495054,116832.089057401,14057.9872353006,254149.72358021,9052.50942888399,1274.11980273775,10336.8548286899,33607.815812004,261931.420288251,12123.4197647606,38842.5968000799,20514.2582192868,161650.335706433,219548.551437345,560049.841702299,247664.571869286,838032.274975783,270557.695828327,213814.508751413,504713.543796051,853190.151070566,754032.565711892,30686.5595269728,1016064.8279797,1388726.72049216,2146548.70368582,674293.817807944,131377.184703819,2062889.81988511,1193048.28020794,791346.212339742,2865691.44444487,300919.128052476,7189.13481604583,216058.276361132,466383.639513481,383119.716541823,591963.774681723,1941150.55925808,186644.069561047,2368001.89326625,376333.960559426,14911255.9596119,189950.022584488,77983.0180361122,234402.781214747,15227545.9950594,87588.8791570504,70417.0070058181,935237.106389748,100579.322970408,67943.2614552361,35597.7316764168,1206870.92018568,104014.610487806,50.3977219805378,9897.68111545848,23357.4491294099,5164.99804605623,25894.0330188271,7705.63639167852,1540.65994764439,10692.5014113608,865.838032927515,13980.6820215571,3423.00441771266,10859.1270395197,7225.52023011724,14208.865250159,9508.97033904526,565.225908281833,608250.168548215,176556.995417129,219661.458154365,1836.10316811055,119.309164102145,21661.548934516,0,0,12879.1008327112,34862.6664900025,120361.160535591,7425510.87865847,16585559.8505321,1278863.6845721,89383.2970528637,209899.40993537,95293.8118285445,253084.62546074,758373.341430714,4153745.42532978,320279.035489859,518.664924672072,96.6733344915552,17115.9288312553,257495.407639957,19557.5276433957,5576.9680758947,473.682783415666,237711.887158263,94531214.2344957,863689.689760499,2820643.50402135,3684333.19378185,0,3684333.19378185,13710223.8053795,847094.852659879,14557318.6580394,23631318.2883192,41872970.1401405,40424625.1000679,95979559.2745683
"41095",18184.5551609729,5294.71559167396,13729.5571004754,10305.9578648548,13961.1794403284,310420.914478397,77715.5631463733,41369.587416633,48921.5738768859,38208.114361806,87927.4618232314,72606.4577993835,60770.7760061198,42297.1874999253,30039.0297171521,9150.66852618945,3842.75633028728,117427.865335081,15888.0763802891,15501.9801981264,22534.9085060768,44614.6147870751,11586.2166695025,13246.5167087086,4444.97416987143,40364.0485181225,79924.8536182993,34775.1718662835,30615.2186533029,19423.979521073,18487.4222838401,1068017.08145926,35317.6665684612,20480.3038276139,47307.6516360557,50677.9027487257,144123.328421193,9284.13999503055,20788.4430644656,94842.2633365072,147513.832737537,22747.4592878249,26313.1817452456,5226.3694694017,5618.28131835726,8795.3823149329,87686.3742982719,105097.634683607,41466.066032207,19935.1285315534,10593.8875618354,12629.586590713,123643.006357038,145666.062406197,59771.6948868106,13962.8034587301,42388.4941924292,14075.712101277,11233.4020945746,22119.721279078,166358.523856273,398181.126804843,3617.24177360493,18354.4528895546,72974.1461214157,628944.750107443,11676.0153710424,6997.67337666896,64626.611806711,99550.0008344433,939.213641626881,203286.044509089,8952.12865479584,70099.7983508969,28028.803182592,13502.8097478416,7667.7174112691,27331.1451503436,136991.462684663,154241.754067067,297995.872631719,89256.0481526648,122738.918856216,66789.2265232272,116460.525377762,75407.40706797,27604.4706932231,70546.8863083311,262833.663459391,252728.459342811,253688.151779066,81262.0909572015,46054.8161729357,122625.155251295,93351.7110100585,112778.457946349,1209613.89602979,19135.993626488,36509.3803462433,610033.766877506,22085.7952696929,12013.6244839388,1191935.14800707,178503.989174414,59636.1640691506,31784.7934412584,11676.6438871613,27086.2328360113,42680.0289441716,28677.7093609201,35447.7596337783,26699.3855074487,19017.0863575343,13678.5147870383,29.3996003896731,10655.1901518983,14836.0026787073,5350.58195756051,34574.3152330301,42763.1897176698,60656.2517990414,0,229054.408615564,37613.1319189018,97462.8294004973,15185.8008439169,57019.0161136187,0,0,73420.5181896999,3005.17795090724,1305.30422331245,1086462.72646808,235949.363642294,7012666.34977304,1374178.11758382,2855141.12837875,1497363.82693183,24672.3572340604,14484.6719130741,561684.645086094,976636.29654741,1127102.48132611,197458.155998524,105522.566067918,76470.3166680575,150215.368308807,90601.5183467655,148311.285173073,78574.7109554716,167986.178780253,0,167941.647993857,30193918.7918453,1099059.44795803,3343573.70717719,4442633.15513522,0,4442633.15513522,0,1688917.91444898,1688917.91444898,7786075.06389852,13917626.1334827,1167299.73896522,42944245.1863628
"42096",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11973.6400825348,1595.37980970523,1934.30185790911,2627.68957393454,3188.13780885079,1314.76492805372,26331.5533658595,2731.34479517265,68225.4395002928,12976.9961340024,13019935.1570164,2829.38482474296,83005.9460076452,21364.2915349236,28399.7866371704,11859.4898881407,143485.368625491,8272.71991352185,0,171220.428364591,297037.272297784,186301.058286775,0,0,366911.449559572,657633.965547987,1797477.31826485,0,435936.677274065,434127.940767442,973695.851284712,0,0,0,8080851.57622906,37764258.437236,4690619.63541474,11341818.2490275,510438.090001384,7001912.61409128,0,0,0,0,0,0,0,0,0,0,0.184916179069093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9355406.04566837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97517698.1865366,0,0,0,0,0,0,-614617.617903752,-614617.617903752,1185375.96909282,570758.35118907,12427395.2351914,85661061.3025344
"43097",45639.5240697918,6781.47956663535,26974.1080956244,16789.0430992864,4436.44873652639,114618.953080457,69438.8832573384,42065.670409063,74621.730198626,21589.7747217394,36621.5999887679,11885.0597633719,9731.2131650885,13806.9881448096,3298.07700772806,15749.0769601495,6729.74656848136,13739.4215344991,4692.17480290768,23291.858277325,23735.7213643008,18250.0275332152,15326.8801153473,10679.7481285998,20061.9342149466,13533.8272610294,7111.39583597169,8892.55543714137,3472.19632119617,12046.1790318252,18168.9856995446,27874.0156132009,19603.3690492521,32219.4058392881,15685.2359186811,50120.2927838555,34076.9693040434,33960.7873585601,37106.2082917316,58527.3060895103,82880.9820124523,61056.1042186287,90075.945717755,53834.3945081435,78145.5555379601,32222.7081108927,80481.7682797216,46507.5550061497,54306.9123954854,84395.7368518015,39997.9633589314,21693.7721989799,84072.2668362837,642721.718634627,58889.8621613804,22090.8902399879,36800.2939687823,19099.2784921776,15523.9742907027,533023.348105656,95903.9738848669,148333.288461987,55748.6103828866,109966.409172616,102853.429306493,149661.083032621,73807.657195446,61529.6929539155,70335.3881492572,70290.4614728334,44344.37426362,7871.23139198413,67293.8886120967,50585.8588291895,116273.476747145,28413.8723511591,88971.6942047714,246034.79256664,104820.006206615,314092.929633251,18502.4719975772,2008.18734765431,20743.3347005545,67040.7209291369,14832.5808373231,10449.1078432339,27909.9165145482,50139.5875153011,42760.612100606,93142.3370026384,102899.447192401,20948.2561200546,24222.2266121946,53552.7704141744,11430.3746494701,24559.56845142,31822.7011224045,3528.13885852912,10122.3759332325,2452809.53727966,68452.8832826442,43383.7362153384,687963.721455852,83837.7348246603,333273.936303374,177627.843609706,260972.768397374,316806.740338148,27673.0723173725,25141.604072399,2552.21682733598,2083.28769279694,18033.4246119085,18642.2652494735,1152.88405523834,41783.5788090807,432616.964671356,288492.052371912,991712.994312244,8815.67654414866,38762.7054813911,19459.9972476909,18708.0044533119,4444.18242406377,122967.230924127,37218.7886054666,23707.8781297246,14731.8502973676,8252.51808778676,26091.8181438378,3136.92875567743,2101.04742860857,76719.2199751513,496633.312684117,321203.095827913,131855.650596665,90034.483441648,23754.5929362468,9643.78266833105,27447.9013021041,21173.7956897021,10924.37836959,7503.04810035644,45601.2969160373,28963.4074729647,2215.73670779651,4676.37382361883,15830.7567666222,8769.44965163274,8171.85886174017,4519.09114786145,4906.92378675985,390210.589647274,14132692.358123,0,0,0,0,0,1118108.67922749,0,1118108.67922749,4754413.00623759,5872521.68546509,1679352.96790337,18325861.0756847
"44098",7542350.09867428,144962.244974495,478856.221139733,695307.858202896,631874.371661464,8229057.8313948,3837299.8875892,4491512.46722863,4168860.66622368,5960749.58078247,440506.133408323,1013780.84598389,679097.822035158,533586.042467123,280752.491839945,798789.294871164,257109.845360082,1243197.45426622,216789.15114159,268329.867682674,445695.836278608,1417584.16895297,428257.300597387,864893.236797364,167547.606572809,263529.390224179,4994912.85820771,208749.885816011,298985.72293721,650606.76682207,391910.728783048,2085902.22544067,177541.177567294,675637.013926467,3472819.02772929,1203091.005848,5096141.46295989,562661.59630092,419763.284050629,870116.45820346,4350927.06166819,1734949.7853587,27757262.3867228,3529682.21504331,532910.004495774,801867.439757355,3947473.11599195,3801241.64531515,334993.356166501,4317284.56249984,2621718.89069242,1127792.95535251,4814663.3175162,12638857.0423913,6369352.642828,6349617.01705663,3313307.06014079,2775941.42209356,1273696.35309663,3032062.06389351,2487891.66189001,28524994.4179006,3900352.24481405,20327540.6779871,4501675.29405865,21301411.5090234,526456.449299309,1073989.57536082,396490.07331155,1238121.30544241,1395343.40939162,88213.6448814429,3514661.20327058,1087212.03613512,957834.89514984,230834.291187095,552106.068599473,2374912.37641802,1509849.14966506,3932530.3976483,638297.507259418,602831.978166882,426279.854032797,646826.99588279,1673886.68396541,1584104.30388134,1317652.9852942,870347.911356299,1060325.28915099,846298.705483164,2011248.74874489,360164.831690115,133148.116834547,5699492.69455402,457174.278334206,1201167.87606748,935599.421091525,381712.034019741,521836.295256049,186196902.492544,1241942.27261755,3992022.54052653,13787266.3561974,1586359.7304734,6604856.48312628,3340565.86734747,8879381.56750233,974830.26725401,4368806.31253179,6821208.8024179,4082282.32293248,2585966.58091091,2385848.98765239,1378584.37650532,1778.49748418857,27513.7063237511,10489.4678128954,270031.249934786,2858760.16483075,228533.704378393,1367153.37108823,747179.392031679,3753831.48221484,1453368.87673705,5008931.63404656,352454.491529811,2455869.26195036,163619.322570385,200534.260656818,4792652.17431614,318244.247389177,164592.602538156,3877977.70662713,383753.523144588,2847069.01756672,2502802.37698509,1168612.57667811,770056.604133942,499789.343249506,336913.3706212,1596718.38861577,2351464.96576469,944246.29360939,2618199.058824,2502288.22793292,182563.720577691,271415.144632683,278382.477337459,107405.087336126,309571.706596232,577822.814975243,58203.7327311683,5662884.7195689,585576038.187408,10774248.7246246,47664948.1991987,58439196.9238233,0,58439196.9238233,0,0,0,996252.3632,59435449.2870233,167346.5794,644844140.895031
"45099",83782.4987720804,9074.99449991782,26106.6905827451,13492.5746892982,24374.0217963376,30190.597418295,22082.7502451598,4417.97119777617,969.152037317116,25014.0369244341,61864.6405853059,38531.7303069942,2717.43361450207,6613.39169503811,11445.9028858324,5063.0510871956,2061.23804947933,45487.6341026442,63082.3089274589,1170.16104867586,43726.7295302463,189524.18579175,30066.7058239491,22980.0712079134,19719.9680815001,16637.4512508731,37844.3823505681,13738.6296117921,16104.7958323748,15001.8808258512,12850.8115713116,29696.3920584569,31336.5393960635,46526.4906428659,10760.5248214571,16110.2629063996,358892.510348807,15252.4107772614,13126.5256844247,56116.3443941819,425917.773238512,140144.761458196,1146783.25008853,144611.040774211,2348.44227363437,11464.5486242544,10690.4664443001,1011409.15088458,8488.0643939885,3181.45070409664,0,1437.50702491489,3505.95800095544,0,0,0,1745.95255936663,221273.549580334,17377.6076142266,487.013395333208,6719.18450426167,226254.183143128,4971.30086024771,60219.5027945561,6712.18794665226,421587.836839384,8448.94957298815,21558.5901651012,69136.8458182179,25680.6983075964,689.718123452766,36781.3129133453,148.801044303053,64974.4321514233,56522.6406103373,29752.0871511028,27146.5196627693,84461.2928760318,31494.4419189169,59668.535001229,35674.7697958223,36888.9115292407,56416.0758583544,12436.5714036461,37792.1214522495,91851.1221560023,30224.6280660677,35963.0714276316,10473.4674136467,26404.9223762861,9968.9213865206,16534.1771115747,10815.8647339094,52797.9402980137,4942.72187377556,11513.6799099248,169368.500442021,79407.5854776409,96182.5609035952,1858461.10653256,6433272.660506,384.588771525124,34921.4124429024,4255.6489895936,0,0,0,0,17803.0408870713,89826.3318527713,0,0,13950427.1903107,449538.625886149,702.22464068642,6533.4886051604,750.441618130648,26131.2924621113,29754.13999703,9512.26379325908,146119.608005165,21319.0912075021,779871.541840974,2112929.27917818,25608.0896263522,13720.2736863756,24999.051064735,0,0,25022.7710890771,3274.31566259824,10881.2223960042,1751073.32135106,98292.3798901077,295184.970421115,150460.179178381,75715.0368576807,92552.6490468596,53639.0263404005,5288.54971340904,37181.374934249,1028418.75950673,96729.5882327702,480576.857181076,250785.22547342,8335.51491732406,64759.5357723774,31637.9399387122,56786.2909205817,57275.9907583327,87014.2880379642,0,214099.355300142,37704836.1402802,950343.878214424,19488820.0894056,20439163.96762,0,20439163.96762,0,932084.619496739,932084.619496739,4.86433221162742,21371253.451449,0,59076089.5917292
"46100",1046.74108749612,19759.4105183364,303.518380236984,3645.88572760679,11632.0924399398,54291.68511795,62700.6802739824,20145.5201692287,14588.4208878056,57175.126790159,13017.5286004158,44423.5606255954,34867.8389127611,19936.8916935508,11435.1622495898,216172.180311316,139452.977840019,157665.003678492,30977.5039460001,51530.4488873792,96582.1793318696,194881.492755065,91344.3370077482,264225.598482434,11499.4187728993,10965.0191769234,49465.0466048229,17388.1973849189,9864.84336481219,18645.2870270258,18573.6780697381,62387.8892916103,23457.7703854564,68563.5995415274,66650.4049204782,47264.1566266525,129938.424275788,78026.285511851,28593.1961543764,85517.6891285078,46758.0727001551,69604.7811497227,151242.665959565,63869.7614032928,9826.21039655014,62333.8407109718,24532.895392845,78260.4867756312,12332.6289846315,211776.499395746,48683.6093328034,41508.6366893417,93938.6577158442,84274.0719486924,117041.035971576,116116.782268362,91750.6500715986,70909.3576036818,33980.4825895235,14897.0519025452,57852.2086728968,177325.000560812,56579.289020328,35638.1475728994,61089.1098570091,137625.355123781,24857.9960581119,41293.4985422373,17979.3551260136,44457.410816722,35362.1840176145,8370.26275765235,107606.236767325,34429.9227730166,34263.2523898372,11449.7910545525,10609.419856793,56908.729960088,47162.0753668456,86536.9107517945,19092.3627384182,32898.0995645724,55273.9460491629,37091.5331448297,83341.9571625914,55844.8083169552,50163.5636510007,48563.1355813416,31366.0381137693,48982.0802796477,87258.7525539068,14071.2165701396,7428.87471254004,175735.983413684,21983.2576042467,59587.001170155,39929.9695264331,91225.9769719965,13504.041282262,974803.954631905,18165.8059280136,1608847.15296832,1170980.18883902,142699.859738339,361066.994479877,192440.946146226,303506.064689112,205594.369189912,145715.378826587,346386.303134407,27722.0377172354,20880.3427836155,66498.9187677276,66460.3983705084,217.443552725562,11145.3985826642,4798.40247910175,78111.6721441619,53247.3640176865,7766.96458653155,48734.3687620266,24871.0883619434,867667.155421176,507391.377219202,129069.944817447,10264.9304676312,44719.0886505951,18643.9228924747,3643.03423665064,346742.440878225,6864.00506830063,134239.90189697,444412.516611031,45606.5951625573,47157.9356479722,382344.63821493,25494.5889456791,65527.5694739743,27989.3825027059,32678.8379382404,112281.02287949,235698.991462458,146046.257917405,358259.893493038,269705.969876332,24726.887843281,12346.1074142179,29689.9078634113,47909.4913628225,47564.8017739828,122873.114750002,3071.03697916022,539100.472071425,16813372.8667999,1541957.55115511,12507615.4646992,14049573.0158543,0,14049573.0158543,0,89554.16130711,89554.16130711,0,14139127.1771614,0,30952500.0439613
"47101a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1337414424.04145,0,1337414424.04145,5158245.11138489,1342572669.15283,3280246.91634241,1339292422.23649
"47101b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161194217.631108,0,161194217.631108,445600.933417009,161639818.564525,283367.900554848,161356450.66397
"48102a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499866210.998186,0,499866210.998186,1692371.1661502,501558582.164336,1076217.81811384,500482364.346222
"48102b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266304802.062288,0,266304802.062288,778965.05049907,267083767.112787,495361.823578032,266588405.289209
"49103",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186159554.115796,0,186159554.115796,465770.000922425,186625324.116718,296193.875292675,186329130.241425
"50104",328962.746706885,16043.1679190446,312912.421494074,92824.1393105378,24845.574712415,133588.883111372,27391.9595130631,12219.898405606,14054.2317987003,23727.7398651641,5162.28743402658,9690.45816893945,6297.80209877552,8696.65775633807,3600.77004900444,24030.2839322555,7537.59223573926,29797.5799934511,3804.88498536741,10529.452225455,8470.32631645875,44699.9330832987,33572.1189686397,16511.3390390426,4421.32682195409,22847.9557997258,57589.8915669966,2111.331166784,7725.41854312992,8224.32690566499,32405.8086405833,56263.8717769908,16012.097642957,29883.5210568764,48170.0032290057,78669.8811738062,38845.152268405,31353.9181668594,11340.6598930034,23387.1273951104,19968.4814258169,10984.0147480384,101220.526637674,15569.9043667221,9638.01224551313,13657.0554397444,62979.5859842209,101366.831158578,7993.17295906594,57445.2137607831,14061.857070949,20558.4427282445,65045.2469070091,21931.2971878762,25745.6547223814,32509.2361132492,33999.8164915679,14278.0528401486,20138.2951721835,19533.4865151509,1815.56384835491,82196.0630776709,7439.79878664601,30628.5161180641,39779.4632176657,101094.458260667,21849.4365927848,14051.9562020943,22946.3158483538,26135.5294019878,44877.2339766419,3931.38764426327,123824.768125276,21163.2366827011,33508.7669908733,5269.26727106682,7515.64550132292,34064.5531319921,45469.085305122,68842.1251285111,12079.9384893994,21292.6053513292,11353.9325942682,24592.9057568262,44437.0326613259,8361.98402187503,6978.31785070983,27990.7097406961,26195.8844629183,47320.1629831111,141626.170041189,9444.74875707614,5707.60474418138,295347.794567262,5179.57524847049,26695.4518793583,24445.748416197,36621.3465851601,13324.7578386161,2464701.15348744,14519.560609138,47078.775214946,45364228.5016795,4328966.62558512,25505141.5272859,12560713.643326,3721674.99643291,4846902.08137099,529786.480686361,811858.913145374,20301.8934356224,249809.335658599,129501.620959594,541005.588364609,28.6904150260479,2205.05188605504,6572.23992365701,123498.072581705,76318.4915508701,22117.4723740511,205534.484493254,226964.464149529,732967.26854263,375470.471478137,592734.33441839,51977.3332305393,146905.341799731,3926.49022043125,2199.549434532,3626916.87951716,99733.7453731776,18509.859839557,11601876.7320537,34823.4963592477,321337.031177432,328332.327294247,161907.852857227,220174.195729723,262392.372355188,84713.374470166,536591.652946992,351991.433247242,138254.641789367,2631696.41928494,750290.446684965,171330.946345439,95959.1255367012,333694.654140793,249699.575059386,123396.261737261,206747.540524487,52186.7504030798,8236484.16398385,138206900.5012,0,0,0,0,0,83402227.9998277,0,83402227.9998277,426381.029366934,83828609.0291946,271145.520727743,221764364.009667
