,Country,Year,A,B,C10_12,C13_15,C16_18,C19,C20_21,C22_23,C24_25,C26,C27,C28,C29_30,C31_33,D,E,F,G,H,I,J58_60,J61,J62_63,K,L68,M,N,O84,P85,Q,R_S,T_U,VA_labour,VA_rest,Nuclear,Hydro,Wind,Solar,Other,Coal,Gas,Oil,Bio_Rest,Bio_Gas,Sector_Size,Gas_FC,Population,GDP_pC,Gas_FC_pC
137,EE,2015,0.001028506,0.152846527,0.000834448,0.000314971,0.030775305,0.023759374,0.002830256,0.002677249,0.009607347,0.00120465,0.007977262,0.008250436,0.000810564,0.011921857,0.146845667,0.003540059,0.007810821,0.024225113,0.016827784,0.000413492,0.000915056,0.002443634,0.008634819,0.052645603,0.007121916,0.028836221,0.013603442,0.001939084,0.001608439,0.000619492,0.000890426,0,0.091415337,0.334824841,0,0.001772319,0.046014657,0,0.02608883,0.061866966,0.09062167,0.569366655,0.199075935,0.005192968,15234.27622,10347,1314870,19687.8,0.007869219
138,ES,2015,0.00080859,0.054521084,0.00407442,0.000703383,0.002568549,0.059191768,0.019810352,0.002926597,0.00980355,0.002560533,0.00539252,0.006388345,0.00224816,0.005490682,0.351782032,0.005138244,0.010945038,0.046125142,0.025525464,0.001222619,0.00140868,0.015010878,0.002781108,0.021767693,0.001094611,0.015756181,0.028784815,0.002446977,0.003902695,0.001098858,0.006098382,1.15962243389326e-07,0.05574579,0.226876143,0.231220646,0.123784463,0.199081962,0.055906974,0.000565964,0.210409332,0.112323688,0.055719179,0.00963352,0.001354272,247365.454,600775,46449565,25120.8,0.012933921
139,FI,2015,0.006462667,0.076725874,0.003643587,0.000459743,0.031841443,0.021116376,0.016497541,0.00538006,0.003676905,0.005541792,0.001182445,0.016874683,0.000552872,0.03656995,0.031988713,0.009104629,0.065480905,0.03599556,0.00810578,0.00045581,0.006756282,0.00807547,0.01120737,0.032835085,0.006460931,0.035338222,0.017420614,0.008651248,0.002399365,0.000166243,0.001292233,2.31375568243935e-07,0.092179911,0.399559461,0.226544121,0.152913627,0.022678777,0,0.042063971,0.23124599,0.104250037,0.016487946,0.200450478,0.003365053,102606.9444,28581,5471753,30544.5,0.005223372
140,FR,2015,0.00030783,0.04987221,0.000991091,0.00061329,0.000666967,0.006261326,0.037964372,0.007164416,0.006077346,0.003406907,0.005189466,0.007987696,0.001089228,0.001069808,0.382251241,0.004559335,0.012677939,0.024906293,0.018045871,0.004826531,0.00164957,0.002258324,0.004036184,0.009946745,0.002010492,0.020939581,0.018712617,0.002607785,0.00563741,0.000607584,0.002319501,1.72625442809435e-07,0.11969689,0.233647981,0.734195478,0.100667001,0.034935365,0.009938084,0.008550187,0.025495249,0.053327061,0.014436582,0.017069042,0.001385952,595792.0218,1333119.017,66458153,29350.9,0.020059526
141,UK,2015,0.005903122,0.05772545,0.000428784,8.70988353129013e-05,0.000384831,0.000165805,0.002368353,0.000345037,0.004353932,0.003248312,0.002327384,0.007977876,0.001718302,0.011534948,0.509499922,0.005174975,0.026657031,0.011146403,0.002353027,0.00024018,0.000748292,0.002126814,0.006430096,0.017470754,0.001958737,0.031025248,0.009974013,0.000548591,0.000221521,0.000114399,0.0004033,3.0220165907822e-06,0.075167869,0.20016657,0.241928218,0.026295919,0.114377021,0.004830486,0.005306243,0.260730027,0.286266711,0.002349433,0.057915942,0,290767.661,1753436,64853393,30603.5,0.02703692
142,EL,2015,0.000661281,0.075171071,0.000592493,0.000458583,0.002098279,0.044959979,0.000792783,0.001783658,0.004989236,0.004236867,0.002432689,0.002994505,0.000403721,0.001180694,0.232648889,0.000168566,0.000657721,0.03477148,0.003354671,0.00117012,0.001297957,0.002121836,0.001003229,0.016378532,0.039902688,0.003193224,0.003212384,0.014002381,0.000723472,5.7061125867316e-05,0.002319299,5.23496567590055e-07,0.112266666,0.38799346,0,0.122716797,0.092207206,0.077820408,0,0.452667566,0.153046802,0.097450661,1.99539507159588e-05,0.004070606,50115.38889,45071,10858018,19236.7,0.004150942
143,HR,2015,0.002250683,0.027859865,0.002387678,0.001046146,0.011239044,0.142618827,0.001989785,0.003815751,0.005689617,0.003378898,0.006539371,0.002007987,0.001758586,0.006791646,0.145016085,0.003297468,0.008665832,0.043307124,0.015484622,0.00381607,0.002659753,0.001081912,0.002842733,0.055244238,0.009048716,0.014686281,0.003441808,0.001048381,0.001118316,0.000459525,0.002019483,0,0.100878047,0.366509723,0,0.462178944,0.05616709,0.004022015,0,0.161868473,0.249517829,0.032050679,0.018471477,0.015723492,14172,45461,4225316,16732.8,0.010759195
144,HU,2015,0.007350754,0.041476632,0.0036269,0.000690555,0.017413823,0.011409883,0.021035226,0.006157617,0.011825843,0.005091554,0.017423716,0.013453408,0.00349235,0.017425695,0.096577497,0.006347569,0.016019301,0.028463148,0.0767176,0.000865997,0.001882593,0.00228866,0.027231977,0.014234322,0.014013811,0.043112771,0.056635212,0.005311626,0.00111399,0.000839615,0.002257221,4.39704140671907e-07,0.146784455,0.281428238,0.371551639,0.005433528,0.016091601,2.32202036411859e-05,0.02389875,0.172586744,0.338104225,0.003059907,0.066070509,0.003179878,43065.94444,246247,9855571,19270.1,0.024985564
145,IE,2015,0.000218987,0.053779922,0.004344228,0.000160926,0.000443917,0.005670645,0.044292019,0.004281291,0.002409769,0.003566421,0.000265923,0.002195659,0.000824439,0.002732077,0.135993228,0.000330995,0.008727012,0.088547312,0.003935209,0.005544008,0.017616168,0.007753686,0.004057275,0.035823921,0.004470409,0.016505995,0.016528701,0.000581679,0.000259218,7.33003761025535e-05,0.005624623,3.04783268617686e-07,0.082961549,0.439479186,0,0.041789101,0.249553656,0,0.00577035,0.281408913,0.394333913,0.013429765,0.007026392,0.00668791,26193.385,79617.043,4677627,49720.5,0.017020819
146,IT,2015,0.009278352,0.018747529,0.004875497,0.000699465,0.005549941,0.012926303,0.004028678,0.008076154,0.012127636,0.006767598,0.010749115,0.005605811,0.002189074,0.00311528,0.349807661,0.009363986,0.007683155,0.022628584,0.083736009,0.019722355,0.000736537,0.010010406,0.010297455,0.03741928,0.010327941,0.03578582,0.01483273,0.004412558,0.001820128,0.000696114,0.008797665,4.67049761898615e-08,0.063228146,0.203956988,0,0.152823581,0.048931823,0.075627936,0.046171085,0.144611969,0.395820491,0.05272104,0.049746401,0.033545674,303360.8597,1534408,60795612,26746.2,0.025238795
147,LT,2015,0.000570106,0.132550713,0.005101483,0.011200367,0.02764276,0.034624005,0.006478577,0.001313057,0.004046277,0.004442971,0.003544743,0.006349935,0.000786587,0.019389261,0.113528677,0.02998212,0.06292131,0.030034257,0.062788701,0.000816056,0.000965666,0.004537611,0.011137463,0.009432246,0.007633523,0.033161338,0.019250419,0.002929301,0.002274756,0.000486233,0.002832394,5.66705485992457e-07,0.106072533,0.241173987,0,0.081614941,0.064558694,0.005818253,0.029529625,0.002413202,0.376317852,0.014594338,0.42226168,0.002891415,12546.72222,24141,2921262,20727.9,0.008263894
148,LU,2015,0.000370098,0.05473582,0.000807486,0.0003973,0.002052361,0.000985734,0.001873396,0.005847832,0.055781687,0.002439639,0.001992229,0.025521716,0.001783914,0.001037992,0.330394981,0.030618615,0.054265503,0.038941162,0.005191391,0.001420259,0.00168799,0.003161222,0.013037895,0.009352665,0.008313957,0.023292539,0.014106668,0.001226978,0.000815361,0.00085688,0.000964975,0,0.096477413,0.210246341,0,0.510159037,0.034090489,5.39269944159713e-06,0.035592374,0,0.360290843,0.001063961,0.058797904,0,2987.578167,28017.802,562958,77563.5,0.049768903
149,LV,2015,0.011287571,0.084742304,0.001568207,0.000427886,0.012583486,0.004979575,0.001366253,0.001139787,0.001793073,0.000479041,0.002288633,0.001041208,0.000402309,0.011713859,0.383086282,0.003789699,0.022536775,0.009133751,0.009743876,0.000544583,0.000134814,0.016373185,0.008482063,0.019713684,0.03664797,0.014073895,0.013456843,0.002345116,0.000864299,0.000528597,0.000604796,2.13143947830887e-06,0.105238226,0.216886223,0,0.157447351,0.012256369,0,0.000164756,0.001624026,0.588212832,0.000602537,0.203516358,0.036175769,11801.94511,14725,1986096,17953.8,0.007414042
150,NL,2015,0.003875815,0.074147908,0.012281627,0.000355788,0.001936844,0.011729523,0.006468016,0.003428924,0.004253161,0.002895634,0.002602784,0.005235357,0.00102268,0.011188562,0.125196701,0.004948834,0.059545708,0.069794181,0.015466976,0.002285464,0.00337545,0.00295594,0.013455268,0.032586345,0.007329713,0.027247174,0.028763612,0.014070086,0.00237108,0.000822221,0.001874858,2.23977295869472e-07,0.11082867,0.335658871,0.036768375,0.0008358,0.057425782,0.000112134,0.016885422,0.389355844,0.460731701,0.023089131,0.014142393,0.000653417,110911.6465,784336.198,16900726,36150.1,0.046408432
151,PL,2015,0.010956313,0.128928864,0.002022828,0.00060816,0.002186423,0.00656268,0.003823601,0.007192155,0.009556207,0.007693246,0.019245373,0.012701968,0.003195216,0.017114982,0.066765522,0.007277206,0.108541318,0.027731126,0.038720327,0.000918713,0.001411431,0.001804467,0.008155961,0.009203657,0.005414386,0.031863556,0.019313575,0.002031129,0.000813507,0.001121456,0.001586423,0.000125747,0.11179742,0.323615056,0,0.010639159,0.047499995,0,1.45821804296931e-05,0.847909316,0.04307406,0.003624887,0.047231925,6.07590851237213e-06,228589.5,394934,38005614,19074.7,0.010391465
152,PT,2015,0.000205172,0.047402855,0.000497691,0.000227621,0.008104831,0.013200317,0.001686545,0.001606476,0.002309544,0.001780491,0.00712768,0.001470353,0.000572522,0.003203837,0.495062747,0.003013903,0.004502488,0.013033377,0.017113548,0.000504766,0.000321295,0.00234968,0.005121609,0.019170913,0.001003342,0.025040691,0.009567565,0.002347231,0.000201566,0.000160954,0.000489936,6.80277939797307e-08,0.028549837,0.283048549,0,0.22168145,0.262983069,0.010310966,0.004622085,0.333673788,0.126767491,0.023738538,0.016222614,0,44135.92122,75117.515,10374822,21321.9,0.007240367
153,RO,2015,6.09720198561816e-05,0.082346838,0.000811725,0.003662656,0.002969239,0.028203055,0.006702657,0.008468608,0.040819998,0.009295296,0.020478697,0.001897684,0.010724922,0.007150368,0.207800265,0.001593174,0.048820688,0.036049637,0.068253352,0.002347842,0.001591356,0.012132873,0.013110243,0.016376861,0.002148564,0.011082644,0.004651354,0.002798839,0.001045335,3.51008646419761e-05,0.00106701,1.39844082238949e-07,0.071369427,0.274132579,0.148501273,0.211818439,0.085426505,0.022134855,0.000889505,0.307498705,0.195528093,0.01784822,0.010152407,0.000201999,78383.16667,246523,19870647,15526.3,0.01240639
154,SE,2015,0.021986808,0.001855836,0.001205592,0.000627153,0.035968681,0.009066073,0.020113795,0.0057698,0.003877414,0.001710705,0.005503024,0.004050141,0.002609591,0.003776887,0.064710679,0.009569722,0.072445797,0.016914783,0.020725968,0.004231878,0.003870262,0.003552011,0.019230284,0.012525329,0.02590173,0.047133882,0.022975352,0.010868801,0.000675699,0.001805713,0.003878879,8.44764879406998e-07,0.105607831,0.435253052,0.270465712,0.362048124,0.078344242,0.000465592,0.124951434,0.021352963,0.009550768,0.00401913,0.128383908,0.000418126,208336.9444,26443,9747355,35298.2,0.002712839
155,SI,2015,0.005504649,0.063233595,0.002530061,0.000757753,0.008063712,0.003107472,0.017877058,0.008548316,0.018633229,0.003035757,0.011512885,0.008021,0.002172014,0.010500966,0.083211479,0.010572681,0.046830384,0.04529695,0.01350772,0.00264818,0.001843496,0.005054321,0.024322439,0.029832888,0.009090396,0.040871189,0.029081463,0.002335481,0.006821884,0.002173596,0.010133427,3.63847865188565e-05,0.159820966,0.313016209,0.336489801,0.234553886,0.000357461,0.000476614,0.002810039,0.340653558,0.048925797,0.00316419,0.021163005,0.011405649,16785.05556,25956,2062874,22738.8,0.012582446
156,SK,2015,0.002909611,0.103041431,0.000984655,0.000212946,0.005599111,0.007922482,0.001880207,0.002150855,0.009500149,0.003794073,0.054685764,0.003045621,0.002475671,0.005259281,0.429693847,0.002275384,0.004238611,0.02760617,0.022070059,0.000516272,0.000260246,0.000481337,0.003497617,0.013764372,0.004085623,0.052111371,0.018382459,0.000563081,0.00011923,8.58654060251216e-05,0.000482613,3.82714381140542e-06,0.049315103,0.166985056,0.47486782,0.122615515,3.0260492405457e-05,0.004456698,0.001126363,0.128176721,0.170279153,0.05007439,0.043951684,0.004421394,33046.38889,115382,5421349,21546.3,0.021282895
157,AT,2016,0.002223086,0.026858322,0.000508344,0.000117041,0.003196164,0.004175108,0.001219957,0.00266832,0.004656677,0.001050737,0.005522237,0.004711903,0.000565131,0.014535581,0.573954023,0.016591238,0.009108828,0.014867774,0.024886761,0.004803083,0.000752023,0.001433205,0.004761149,0.020003125,0.003770665,0.013648693,0.009880314,0.001289732,0.001305081,0.000190586,0.000528339,1.9043377271356e-07,0.089320028,0.136896555,0,0.524277154,0.064604639,0.013835624,0.027240802,0.032957121,0.188439111,0.012989321,0.127521731,0.008134497,81028.8255,219960.844,8700471,36568.1,0.025281487
158,BE,2016,0.001540422,0.003785604,0.003151879,0.000125163,0.012312055,0.003215158,0.016644996,0.000758113,0.002905507,0.001122436,0.000313063,0.000842564,0.000421631,0.008099469,0.121292884,0.002795001,0.073767094,0.034513861,0.0619833,0.001735611,0.00050895,0.002828502,0.011585503,0.069903321,0.002602525,0.060516471,0.007129183,0.002030218,0.000540202,0.00021256,0.004534722,6.97935901101552e-07,0.158663707,0.327617626,0.530624708,0.018154843,0.065729775,4.87672915608066e-05,0.034204498,0.031090368,0.285301728,0.00018667,0.029558059,0.005100585,82022.18889,431809.1,11311117,33745.1,0.038175637
159,BG,2016,0.000418163,0.333150958,0.001776647,0.001066133,0.001432905,0.021913673,0.002679394,0.011380575,0.020887053,0.008477434,0.047243676,0.013534902,0.006023,0.010472253,0.010812601,0.004707908,0.01153475,0.057450002,0.075822745,0.002859749,0.001176189,0.003375847,0.009004198,0.031846556,0.00252837,0.006064452,0.002781692,0.003086163,0.000281199,7.56329349433129e-05,0.000554884,7.27239759070316e-07,0.09911284,0.19646673,0.27700646,0.079353161,0.024754434,0.024076944,0,0.417502591,0.136836528,0.034536537,0.00265881,0.003274534,57565.44444,60503,7153784,13938.7,0.008457482
160,CZ,2016,0.010502706,0.078442144,0.001856881,0.00599729,0.005155489,0.009235356,0.011003511,0.004023937,0.011135575,0.015569102,0.030200504,0.024285278,0.004671668,0.019001312,0.193703896,0.012172324,0.022407973,0.037182639,0.047479561,0.002191215,0.000558858,0.00491625,0.004475987,0.025154531,0.012664125,0.018160829,0.008802267,0.002381112,0.001741434,0.000304246,0.000603441,4.44362973832218e-05,0.063615355,0.310358767,0.234879612,0.025118877,0.004794194,0.020556193,0.004026244,0.573526787,0.106193599,0.003611455,0.025900224,0.001392814,103667.0556,245810,10553843,25067.1,0.023291042
161,DE,2016,0.000987206,0.046997227,0.000719337,0.000150974,0.002316805,0.009378535,0.004268193,0.01117864,0.011208665,0.006079116,0.023203992,0.009794208,0.004016973,0.014110718,0.188816951,0.002982231,0.034902074,0.044651753,0.022596273,0.000739966,0.00130687,0.002140346,0.007727444,0.02263324,0.017806663,0.036989253,0.03062996,0.064153314,0.00034683,0.000202526,0.002706963,4.79047190761883e-07,0.141268356,0.232987918,0.116587463,0.035758411,0.110099208,0.052484149,0.047549922,0.40537916,0.15916849,0.003891575,0.01935479,0.049726832,725927.1111,2438386,82175684,35120,0.029672841
162,DK,2016,0.012687556,0.11982402,0.004222907,0.000534023,0.007740916,0.003518913,0.00114625,0.003451106,0.002773331,0.001023141,0.000657131,0.004667273,0.000610118,0.008558826,0.061260703,0.016991229,0.034721712,0.014139091,0.014669949,0.006351915,0.001334604,0.00144159,0.006502297,0.026914194,0.001227167,0.059874866,0.013156784,0.003810787,0.000652912,0.000108794,0.003881006,4.52050682717078e-07,0.120348851,0.44119559,0,0.000335331,0.222400786,0.006727897,0.031949148,0.274665372,0.158949026,0.007169682,0.28415932,0.013643438,57471.60894,71070.641,5707251,36083.6,0.012452692
163,EE,2016,0.00166255,0.142045643,0.000590507,0.000317342,0.040136803,0.023118127,0.002247166,0.002068247,0.010213856,0.001322382,0.008470315,0.00861021,0.000765745,0.016889089,0.130277472,0.00197032,0.009466519,0.027192036,0.014154496,0.000418214,0.000770899,0.002046158,0.008723599,0.039147225,0.006793775,0.023847057,0.011051758,0.001697155,0.001175124,0.000499943,0.000792988,0,0.090566246,0.370951033,0,0.001920863,0.031886321,0.000531091,0.02361547,0.059736092,0.071132899,0.574877615,0.2338879,0.00241175,18220.97967,11743,1315944,20415.4,0.008923632
164,ES,2016,0.001058324,0.071594034,0.005362555,0.000417035,0.002824742,0.058351713,0.020756789,0.003277431,0.010665975,0.002744579,0.005813264,0.007316676,0.002732609,0.005566764,0.322805146,0.005908393,0.011655394,0.050134331,0.028354772,0.001227522,0.001659184,0.017562652,0.003246466,0.024321673,0.001097686,0.016780456,0.03173942,0.003087207,0.00450817,0.001358678,0.005854167,2.03159162218342e-07,0.034525224,0.235690768,0.243629347,0.162308914,0.202888028,0.056558881,0.000565101,0.153449965,0.114204503,0.054407632,0.01056241,0.001425219,240664.767,621445,46440099,25922.4,0.013381647
165,FI,2016,0.004318806,0.070420813,0.003493897,0.000448744,0.034211138,0.01760852,0.0142041,0.005155508,0.003879361,0.005840815,0.001283519,0.019803362,0.000605243,0.040944111,0.032362181,0.009750115,0.070130723,0.032977404,0.007504581,0.000534251,0.006632156,0.00768104,0.014640709,0.033712155,0.006825738,0.040750755,0.019898963,0.008983951,0.002692463,0.000170788,0.001084606,4.53620326817569e-07,0.092428544,0.389020483,0.213305673,0.135725766,0.028204189,9.19302127111905e-06,0.044899737,0.250238125,0.095309159,0.024788982,0.203887933,0.003631243,108778.1667,27573,5487308,31200.5,0.005024868
166,FR,2016,0.000285642,0.043105339,0.000893689,0.000546973,0.000626281,0.004984384,0.03241312,0.007123425,0.006029155,0.003078262,0.004323319,0.008652964,0.001205013,0.001048158,0.396156829,0.004814583,0.011695349,0.023271983,0.018621998,0.004528018,0.001807001,0.002398023,0.004687499,0.009769196,0.002087507,0.021758757,0.019317732,0.002764827,0.00638896,0.000642755,0.002181472,4.3753286668424e-07,0.120027231,0.232764118,0.690178987,0.111420728,0.035652521,0.011493329,0.009489243,0.023008512,0.080214116,0.014859023,0.02206065,0.00162289,584189.7386,1398498.582,66638391,29757.2,0.02098638
167,UK,2016,0.003594998,0.073349082,0.000383267,8.31955576718134e-05,0.000365207,0.00014339,0.00228308,0.000350399,0.005211334,0.003256381,0.001610845,0.008274855,0.001989887,0.012533765,0.504778636,0.006477013,0.027955187,0.011854216,0.002479365,0.000262621,0.000696352,0.002524967,0.006964496,0.017658858,0.002173681,0.036301226,0.010662781,0.000473234,0.000222525,0.000117064,0.000414834,3.69646814337638e-06,0.067106884,0.18744268,0.249387638,0.024026486,0.106785534,0.007077182,0.007864015,0.106438639,0.439179997,0.002105881,0.057134627,0,287608.807,1802769.016,65379044,30639.7,0.027574111
168,EL,2016,0.000564346,0.06487136,0.000572594,0.000398881,0.002080233,0.03493787,0.000629451,0.001682726,0.004502391,0.003612126,0.002129233,0.003078418,0.000384741,0.001062604,0.243514862,0.000180881,0.000562971,0.032710537,0.002917078,0.001033341,0.001237298,0.002141017,0.000890167,0.016789059,0.037073683,0.002923461,0.003182705,0.009915277,0.000672855,5.3321669995425e-05,0.002226843,3.92793149137569e-07,0.118583957,0.402883318,0,0.104833134,0.096940037,0.074033103,0,0.366825965,0.261131519,0.092193923,8.63531150508992e-05,0.003955967,53084.36178,48730,10783748,19102.9,0.004518837
169,HR,2016,0.002083388,0.019037182,0.002218205,0.000905429,0.010547897,0.133320442,0.00154959,0.003946694,0.006041343,0.003741733,0.006418445,0.00229414,0.001046681,0.00686215,0.136570206,0.003584393,0.007871829,0.044135334,0.016764278,0.003892638,0.002247164,0.000988121,0.003231745,0.050978822,0.010758328,0.015550603,0.003752351,0.001323716,0.001176028,0.00060362,0.002180559,0,0.099063424,0.395313519,0,0.450493556,0.064785203,0.004216788,0,0.164582527,0.263176576,0.004703068,0.028899908,0.019142373,15651.72222,47942,4190669,17513.3,0.011440178
170,HU,2016,0.006942503,0.038791622,0.003293674,0.000631808,0.016244473,0.010797292,0.021890862,0.006490066,0.011117205,0.004375598,0.012432944,0.013850608,0.002745432,0.018537046,0.093536924,0.006279885,0.015095021,0.026001202,0.069430303,0.000770662,0.001581208,0.0020902,0.023435774,0.012983719,0.013290971,0.043131556,0.035027363,0.005102367,0.000960163,0.00068583,0.001893103,2.2157597069795e-05,0.144390087,0.336150373,0.362141443,0.005777567,0.015258132,0.000736138,0.032825059,0.159817527,0.353963372,0.001696587,0.06402665,0.003757526,44828.55556,257718,9830485,19405.6,0.026216204
171,IE,2016,0.000257015,0.06988655,0.004150983,0.000168367,0.00047991,0.004815683,0.037054321,0.00421141,0.002425539,0.001896043,0.00030373,0.00186001,0.001119418,0.002928249,0.122936068,0.000297672,0.007281878,0.107956017,0.004235167,0.007563766,0.015129445,0.008050054,0.003510518,0.037042842,0.004965874,0.017999658,0.019500135,0.000727199,0.000641262,0.000174426,0.005647155,6.37754288578714e-07,0.079516799,0.425266199,0,0.034409854,0.216259399,0,0.005254361,0.24716967,0.46819471,0.009500444,0.013418899,0.005792663,28275.941,83279.417,4726286,49739,0.017620478
172,IT,2016,0.009507704,0.014133842,0.004023584,0.000780521,0.005624167,0.012394723,0.004283556,0.008133245,0.012219741,0.004366806,0.007647717,0.006837311,0.002055876,0.006177235,0.352688484,0.009989825,0.006777795,0.021951732,0.075673206,0.018031084,0.000738999,0.010853451,0.011211621,0.035362563,0.010027794,0.037021623,0.013186193,0.003749014,0.001974802,0.000655363,0.007671004,3.02110787651161e-07,0.062285649,0.221963466,0,0.13844815,0.056047488,0.070039028,0.046672618,0.116998395,0.432176575,0.058633859,0.048424091,0.032559795,315607.3671,1546186,60665551,27959.8,0.025487051
173,LT,2016,0.000680702,0.147633212,0.004001092,0.010758691,0.025945317,0.029402184,0.005750025,0.001158654,0.003574249,0.004259444,0.003059229,0.005934803,0.000920521,0.016525003,0.119911441,0.025184862,0.051608693,0.033386427,0.057755232,0.000737428,0.000939055,0.00385956,0.011703362,0.007461329,0.006280209,0.032272142,0.019601081,0.002543086,0.002202735,0.000497047,0.002483553,1.12327114529849e-06,0.093785839,0.268182671,0,0.08423544,0.091658486,0.005325229,0.042305986,0.003003286,0.298791065,0.00780406,0.463456289,0.00342016,12393.83333,25645,2888558,21473,0.008878132
174,LU,2016,0.000422127,0.04066511,0.001121693,0.000290119,0.003605975,0.000695838,0.001598264,0.003136863,0.024197698,0.001762341,0.003153271,0.017836713,0.000759231,0.001226106,0.303312873,0.023962024,0.063498728,0.061824392,0.006284913,0.000903172,0.003773036,0.004169805,0.01513391,0.012072373,0.008966088,0.024472155,0.017657719,0.001546803,0.000828591,0.000777131,0.001191053,0,0.103383725,0.245770157,0,0.62744073,0.041882923,5.84653452168848e-06,0.046085824,0,0.208074656,0.002116881,0.074393139,0,2423.087833,29451.52,576249,78430.9,0.051109017
175,LV,2016,0.01069985,0.087275942,0.001201862,0.000452337,0.011642219,0.005118293,0.001319317,0.001435133,0.002006563,0.000595468,0.002818366,0.001455346,0.000752803,0.011365791,0.341762028,0.003880922,0.017485453,0.009689193,0.010080891,0.000945647,0.000140946,0.018634324,0.009449913,0.022042696,0.035136436,0.0142885,0.013568476,0.002292279,0.00118001,0.000559412,0.000603663,2.73150457281181e-06,0.109618556,0.250498636,0,0.184570268,0.00919698,0,0.000162265,0.002129725,0.546369792,0.000507077,0.224399996,0.032663897,13695.03889,14945,1968957,18556.2,0.007590313
176,NL,2016,0.003339575,0.053150137,0.007984538,0.000296976,0.001949068,0.008105228,0.00457146,0.002479318,0.003883073,0.002507872,0.002062075,0.005255612,0.001074958,0.012159324,0.117859354,0.004610964,0.068752908,0.0708096,0.015570043,0.00258561,0.004006607,0.003105938,0.007697241,0.031753094,0.007895125,0.030354844,0.035166172,0.014852134,0.002571696,0.000904177,0.001806116,6.6545883870899e-07,0.119498924,0.351379569,0.034635767,0.00087527,0.063424868,0.00041665,0.015196701,0.353709821,0.493415419,0.022722846,0.015125125,0.000477534,114340.7035,810101.952,16979120,36307.5,0.047711657
177,PL,2016,0.011664541,0.131182509,0.002554357,0.000674408,0.002229966,0.006595607,0.004286286,0.007436316,0.010636649,0.008575254,0.020548381,0.014860087,0.003715909,0.016263705,0.058658939,0.00747003,0.111142111,0.028114767,0.041907761,0.001213547,0.001359628,0.001865671,0.009693105,0.009976684,0.005811019,0.035871389,0.021200011,0.002170461,0.00096005,0.001231415,0.001653936,0.000121445,0.10452125,0.313832802,0,0.011270605,0.054171202,0,1.69745231533691e-05,0.843968031,0.046270637,0.003516356,0.037942363,0.00284383,232374.3889,429169,37967209,19431.7,0.011303675
178,PT,2016,0.00020118,0.069801592,0.000565294,0.000194506,0.007299231,0.013282312,0.001780253,0.001410199,0.00242638,0.002081289,0.008380492,0.00175856,0.000651267,0.003097671,0.478878059,0.002997682,0.004456406,0.014661006,0.017270077,0.000527448,0.000311316,0.002294485,0.005562965,0.020558515,0.001010107,0.027452983,0.010631257,0.003028252,0.000205252,0.000204117,0.000550543,3.33743214499834e-07,0.027180314,0.269288656,0,0.323963582,0.239272395,0.00928622,0.003299251,0.242264738,0.148466277,0.020710896,0.012736642,0,52133.05122,76085.57,10341330,21946.9,0.007357426
179,RO,2016,5.28998121123144e-05,0.079471232,0.000836128,0.003960329,0.003222688,0.029873457,0.006892534,0.009472645,0.043993662,0.01098558,0.024055256,0.002142598,0.01278993,0.007871414,0.193419606,0.001608854,0.055244907,0.038484924,0.071970661,0.002648025,0.001511612,0.013525782,0.014964968,0.018366037,0.002110625,0.012408896,0.005324055,0.003162164,0.001141858,4.06861790216771e-05,0.001104284,1.55587682683278e-07,0.077511372,0.249830176,0.145916174,0.235475038,0.081348978,0.021022479,0.000919392,0.268599737,0.210358391,0.025612258,0.010400625,0.000346927,77345.77778,242086,19760585,16849.4,0.012250953
180,SE,2016,0.022278357,0.002467728,0.001288884,0.000593568,0.036301669,0.008129709,0.019303457,0.006280762,0.00418187,0.001706634,0.005562754,0.004133069,0.002647132,0.004183943,0.065985563,0.009099229,0.072963938,0.017719581,0.019847495,0.004519051,0.003436352,0.003539501,0.019156269,0.012119064,0.026419326,0.051063327,0.023759532,0.010980113,0.000766977,0.001966271,0.003920889,1.62483236912606e-06,0.105389821,0.428286539,0.308022534,0.303263148,0.075559513,0.000698043,0.129272497,0.020103589,0.013423365,0.006880905,0.14235118,0.000425226,204858.3889,21424,9851017,35016.4,0.002174801
181,SI,2016,0.005472487,0.063399435,0.002485197,0.000721278,0.008208181,0.002619235,0.016547104,0.007512172,0.018063271,0.003018602,0.011672844,0.009162927,0.001352466,0.011415205,0.079807007,0.010460459,0.045900881,0.049530894,0.013955885,0.002868084,0.001727113,0.004850638,0.026193447,0.029895972,0.009613383,0.040915655,0.031047381,0.002571992,0.007697848,0.002348961,0.010597244,3.35095054381533e-05,0.1650464,0.303286843,0.313897924,0.25018461,0.000329552,0.000384477,0.002682184,0.350188272,0.04803215,0.003036147,0.020337607,0.010927078,18206.55556,27837,2064188,23568.3,0.01348569
182,SK,2016,0.003586972,0.103849138,0.000848452,0.000259718,0.005678229,0.008163635,0.002126923,0.001891896,0.009976783,0.004041783,0.069050807,0.003511576,0.002361238,0.005643884,0.41525125,0.002481037,0.004794213,0.038830969,0.020751213,0.000617186,0.000238481,0.000428494,0.004331679,0.011187479,0.005409468,0.053125002,0.010993198,0.000880765,0.000165423,0.000182493,0.000848554,4.67410845699652e-06,0.046947558,0.16153983,0.459667514,0.135234365,2.99987500520812e-05,0.004658139,0.001249948,0.139654181,0.16103829,0.052677805,0.041266614,0.004523145,33334.72222,119075,5426252,20584.6,0.021944244
